codigo_bapin_id,codigo_bapin_desc,ultima_actualizacion_fecha
146457,Compra de bienes 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146459,Reposición de bienes muebles y herramientas para el Instituto Geográfico Nacional. CABA.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146461,Adquisición de equipamiento informático y de otros rubros para todas las dependencias de Comisión Nacional de Regulación del Transporte para el año 2024.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146464,ADQUISICIÓN EQUIPAMIENTO MEDICO ASISTENCIAL INAREPS AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146480,"Adquisición de equipamiento básico, informático, mobiliario y equipos de medición CABA-2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146495,ADQUISICIÓN DE EQUIPAMIENTO PARA PROYECTOS DE CONSERVACIÓN LA DIRECCIÓN NACIONAL Y DIRECCIONES REGIONES DE CONSERVACIÓN DE AREAS NATURALES PROTEGIDAS - AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146496,ADQUISICIÓN DE EQUIPOS DE COMUNICACIÓN PARA EL COMBATE DE INCENDIOS Y EMERGENCIAS  - DIRECCIÓN DE LUCHA CONTRA LOS INCENDIOS FORESTALES Y EMERGENCIAS - PCIA. DE RIO NEGRO - AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146497,ADQUISICIÓN DE VEHICULO MAQUINARIA PESADA PARA EL COMBATE DE INCENDIOS FORESTALES Y EMERGENCIAS - DIRECCIÓN DE LUCHA CONTRA INCENDIOS FORESTALES Y EMERGENCIAS - PCIA. DE RIO NEGRO - AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146499,ADQUISICIÓN DE EQUIPOS Y HERRAMIENTAS VARIAS PARA LA PREVENCIÓN Y LUCHA CONTRA INCENDIOS FORESTALES Y EMERGENCIAS - DLIFYE Y DNO - PCIA DE RIO NEGRO Y CABA - AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146505,"Refacción de inmueble para sede de la Defensoría de Junín, PBA",Última actualización del ejercicio 2025: 26 Marzo 2025.
146509,Adquisición de equipamiento médico DINESA,Última actualización del ejercicio 2025: 26 Marzo 2025.
146512,ADQUISICIÓN DE EQUIPAMIENTO INFORMÁTICO Y DE OFICINA PARA SU USO A NIVEL NACIONAL.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146514,"Equipamiento Basico de Oficina 2024, Colonia Nacional Dr. Manuel A. Monetes de Oca",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146517,Adquisición de equipos de oficina y muebles. 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146519,ADQUISICIÓN DE RADARES FIJOS Y MÓVILES PARA LA REALIZACIÓN DE OPERATIVOS DE FISCALIZACIÓN Y CONTROL DEL TRÁNSITO A NIVEL NACIONAL.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146537,Adquisición equipamiento básico de Oficina año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146546,Adquisición de Equipamiento Básico - Nivel Nacional - 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146559,Adquisición de Equipamiento para la protección del Personal - Nivel Nacional,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146568,Transferencias para Plan Nacional de Infraestructura Turística (50 Destinos) 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146569,Adquisición de equipamiento informático - Nacional,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146573,Transferencias del Programa de Incentivo para Inversiones Turísticos de Pequeños Prestadores (INTUR) 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146574,ADQUISICIÓN DE EQUIPAMIENTO GENERAL PARA LA OPERATIVIDAD DE LA DIRECCION NACIONAL DE OPERACIONES - CIUDAD AUTONOMA DE BUENOS AIRES - AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146579,Adquisición de equipos de laboratorio - Nacional,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146594,Transferencia para Puesta en Funcionamiento del Hospital Presidente Néstor Kirchner SAMIC,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146596,Adquisición de equipamiento informático y de oficina para la Agencia I+D+i - Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146597,"Reposición de equipamiento de las áreas de Servicios Generales (cafeterías y mantenimiento), Oficinas, Taller Automotor y Residencia Ministerial, CABA.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146605,Adquisición de Elementos y Licencias para Azcencos Móviles Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146606,Construcción de inmueble para sede de la Defensoría de Santiago del Estero,Última actualización del ejercicio 2025: 26 Marzo 2025.
146608,OBRAS MENORES EN LOS DISTINTOS CENTROS E INSTITUTOS DE INVESTIGACIÓN AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146609,"Otorgamiento de créditos para mejora de la competitividad del sector productivo, basado en el conocimiento científico y/o tecnológico, a través del Fondo Tecnológico Argentino (FONTAR) - Total país - Agrupado - 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146610,"Adquisición de equipamiento, equipos e insumos para el fortalecimiento de Fronteras y Barreras - Nivel Nacional",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146617,"Refacción de la Defensoría de San Francisco, Córdoba",Última actualización del ejercicio 2025: 26 Marzo 2025.
146618,Equipamiento Básico,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146634,"Otorgamiento de créditos para apoyar la innovación en empresas productivas y de servicios, incluyendo servicios tecnológicos, equipos e infraestructura vinculada a las actividades de I+D+I, financiados en el marco del Programa de Innovación Federal – Préstamo BID Nº 5293/OC-AR (“Aportes Reembolsables (AR)') - 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146645,Actualización Tecnológica Data Center Y Seguridad Informática,Última actualización del ejercicio 2025: 26 Marzo 2025.
146651,ADQUISICIÓN DE EQUIPAMIENTO PARA UNIDADES EJECUTORAS AÑO 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146659,Equipamiento Básico,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146660,Renovación Equipamiento de los Centros de Documentación Rápida (CDR) y los Registros Civiles,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146682,Adquisición de equipamiento informático y de oficina 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146685,ADQUISICIÓN DE EQUIPAMIENTO BÁSICO DE OFICINA - PROGRAMA 17 - EJ. 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146691,Adquisición de Elementos para el Sistema de Control de Emisiones a Nivel Nacional Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146698,Fortalecer y actualizar el equipo tecnológico del área de respuestas ante incidentes de seguridad informática (CSIRT–MINSEG) y al Centro de Operaciones de Seguridad (SOC) Act 12,Última actualización del ejercicio 2025: 26 Marzo 2025.
146713,Adquisición de Computadoras y Muebles de Oficina - 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146715,"ADQUISICIÓN EQUIPAMIENTO BASICO DE OFICINA, EQUIPAMIENTO INFORMATICO Y SOFTWARE PARA LA JGM -AÑO 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146749,Adquisición de equipamiento básico de oficina - Ejercicio 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146766,ADQUISICION EQUIPAMIENTO PARA EL BANCO NACIONAL DE DATOS GENÉTICOS,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146767,Equipamiento Básico de Oficina para el Organismo Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146774,"Adquisicion de Cunas - programa 1000 dias, sueño seguro",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146784,Adquisición de Equipamiento Básico para la Agencia Nacional de Discapacidad 2024.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146787,Incorporación de chalecos antibalas  destinados a las Fuerzas Federales - Act 4 - (Año 2024),Última actualización del ejercicio 2025: 26 Marzo 2025.
146794,ADQUISICION DE EQUIPAMIENTO PARA TALLERES PRODUCTIVOS DE LABORTERAPIA EN COMPLEJOS Y UNIDADES DEL SERVICIO PENITENCIARIO FEDERAL - A NIVEL NACIONAL - 2024,Última actualización del ejercicio 2025: 26 Marzo 2025.
146803,"INCORPORACION DE EQUIPAMIENTO BASICO PARA OFICINAS DE LOS CONSEJOS DIRECTIVOS DELEGADOS, LOCALIZADOS EN COMPLEJOS Y UNIDADES DEL SERVICIO PENITENCIARIO FEDERAL A NIVEL NACIONAL - AÑO 2024",Última actualización del ejercicio 2025: 26 Marzo 2025.
146809,ADQUISICION DE SEMOVIENTES PARA TALLERES PRODUCTIVOS DE LABORTERAPIA EN COMPLEJOS Y UNIDADES DEL SERVICIO PENITENCIARIO FEDERAL - A NIVEL NACIONAL - 2024,Última actualización del ejercicio 2025: 26 Marzo 2025.
146814,"ADQUISICIÓN DE EQUIPAMIENTO BÁSICO DE OFICINA PARA DAR APOYO A LAS ACTIVIDADES DE DIRECCIÓN, ADMINISTRACIÓN, BIBLIOTECOLÓGICAS, CULTURALES, DE FORMACIÓN DE BIBLIOTECARIOS, Y MUSEOLÓGICAS DE LA BIBLIOTECA NACIONAL MARIANO MORENO PARA EL 2024.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146815,Adquisición de vehículos de traslado - Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146817,Adquisición equipamiento Red pública jurisdiccional de Diagnóstico y Tratamiento por Imágenes de Alta Complejidad Región NOA/NEA - Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146821,Adquisicion de Equipamiento para fortalecimiento de la cadena de frio jurisdiccional - Control de Enfermedades Inmunoprevenibles,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146825,Adquisición equipamiento Red pública jurisdiccional de Diagnóstico y Tratamiento por Imágenes de Alta Complejidad Región Resto País - Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146832,"ADQUISICIÓN DE EQUIPAMIENTO MEDICO (Mesas de Anestesia, Torres de Laparoscopia, Torres de Endoscopia, Instrumental Quirúrgico, Bombas de Infusión, Monitores Multiparamétricos, etc) PARA EL HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS, MORON - PROVINCIA DE BUENOS AIRES",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146836,"ADQUISICIÓN DE EQUIPAMIENTO DE DIAGNOSTICO POR IMAGENES PARA EL HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS, MORON - PROVINCIA DE BUENOS AIRES",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146846,ADQUISICION DE UNA MAQUINA ENTAPADORA.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146847,ADQUISICIÓN DE EQUIPAMIENTO INFORMÁTICO PARA OFICINA CENTRAL - 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146849,Transferencias para realización de proyectos pilotos del GEF 7 Ciudades Sostenibles - Período 2024 -2026,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146851,"ADQUISICIÓN DE LICENCIAS, EQUIPAMIENTO INFORMÁTICO Y DE OFICINA BÁSICO PARA SEDE CENTRAL Y UNIDADES REGIONALES DEPENDIENTES DEL INDEC – 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146860,"ADQUISICION EQUIPAMIENTO BASICO OFICINA, 2024.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146870,Adquisición equipamiento médico radiológico para Digitalización de Servicios de Diagnóstico por Imágenes - establecimientos mediana y alta complejidad,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146872,Consolidacion y Mantenimiento de Fachadas Talcahuano y Tucuman - Palacio de Justicia - Talcahuano 550 CABA,Última actualización del ejercicio 2025: 26 Marzo 2025.
146875,"ADQUISICIÓN DE EQUIPAMIENTO INFORMÁTICO, DE OFICINA Y AUDIOVISUAL PARA SEDE ADMINISTRATIVA EN EL POLO CIENTÍFICO Y TECNOLÓGICO - 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146876,Adquisición y/o reposición de equipamientos informáticos y de oficina 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146886,ADQUISICIÓN DE EQUIPOS VARIOS NECESARIOS PARA EL FUNCIONAMIENTO DE LAS ACTIVIDADES CENTRALES DE LA SECRETARIA- 2024 -,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146889,Adquisición Bienes de Uso 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146893,"ADQUISICIÓN DE EQUIPAMIENTO INFORMATICO Y TIC PARA EL HOSPITAL NACIONAL PROFESOR ALEJANDRO POSADAS, MORON - PROVINCIA DE BUENOS AIRES",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146897,"ADQUISICIÓN DE BIENES INFORMÁTICOS, MOBILIARIO, MAQUINARIAS Y EQUIPAMIENTO PARA LA SECRETARIA DE AGRICULTURA, GANADERÍA Y PESCA - 2024 -",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146904,"Transferencias a ENARSA para la construcción de Gasoducto La Carlota - Tío Pujio, construcción de loop Tío Pujio – Ferreyra y obras complementarias en 5 plantas compresoras Provincias de Córdoba, Santiago del Estero y Salta (Reversión Gasoducto Norte Grande)",Última actualización del ejercicio 2025: 26 Marzo 2025.
146907,Transferencias para Capitalización de Proyectos Productivos de la Economía Social y Popular - Alcance Nacional Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146911,"Adquisición de equipamiento para instalacion de Validadoras SUBE, consolas y teclados para la instalacion del Sistema SUBE, en Unidades de transporte de Pasajeros. Año 2024.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146914,SUBSIDIOS A INSTITUCIONES CULTURALES Y SOCIALES /  SALAS Y GRUPOS DE TEATRO / 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146918,Adquisición de mobiliario para la Procuración del Tesoro de la Nación para el ejercicio 2024.,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146921,"ADQUISICIÓN DE EQUIPAMIENTO DE LABORATORIO PARA EL INSTITUTO NACIONAL DE SEMILLAS, CABA, REPÚBLICA ARGENTINA. AÑO 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146924,ADQUISICION DE BIENES INFORMATICOS 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146939,"Adquisición de equipamiento Informático y de Seguridad para la Secretaria de Medios y Comunicación Pública, 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146942,"ADQUISICIÓN DE EQUIPAMIENTO BÁSICO DE OFICINA E INFORMÁTICA PARA EL INSTITUTO NACIONAL DE SEMILLAS, CABA, REPÙBLICA ARGENTINA. AÑO 2024.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146951,"Remodelación Reubicación BCG PPD MC ETAPA I. INPB. Barracas, CABA.",Última actualización del ejercicio 2025: 26 Marzo 2025.
146957,"Programa Nacional de Recuperación, Reciclado y Servicios Ambientales Argentina Recicla - Año 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146958,Adquisición de equipamiento básico de oficina - Ejercicio 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
146960,Adquisición de equipamiento de oficina - Servicio Administrativo Financiero 362 - 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
146961,"ADQUISICIÓN DE LICENCIAS, EQUIPAMIENTO INFORMÁTICO Y DE OFICINA BÁSICO PARA SEDE CENTRAL Y UNIDADES REGIONALES DEPENDIENTES DEL INDEC – 2025",Última actualización del ejercicio 2025: 26 Marzo 2025.
146978,Adquisición de equipamiento de oficina - Servicio Administrativo Financiero 362 - 2025,Última actualización del ejercicio 2025: 26 Marzo 2025.
146998,ACONDICIONAMIENTO DE LOS BUQUES OCEONOGRÁFICOS PUERTO DESEADO Y ARA AUSTRAL 2024 - PROGRAMA PAMPA AZUL,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147006,"Adquisición de equipamiento analítico, de observación y documentación y de exploración, para actividades de investigación y desarrollo para Centros Regionales, de Investigación y Unidades dependientes en todo el territorio nacional - Ejercicio 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147009,"ADQUISICIÓN DE EQUIPAMIENTO SANITARIO Y DE LABORATORIO, PARA INCREMENTAR EL ESTUDIO DE MUESTRAS DE DONANTES, EN TODO EL PAIS. AÑO 2024.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147016,Programa de Facilidades Científicas y Tecnológicas de Interés Estratégicos (FCT) - 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147019,"Asistencia para Equipamiento de Centros Territoriales y Adquisiciones de Equipamiento para las áreas del Ministerio de las Mujeres, Géneros y Diversidad - Año 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147037,"Adquisición de Equipamiento Informático, de Comunicación y mobiliarios de Oficinas para Centros de Investigación e Institutos de Investigación en todo el territorio nacional - Ejercicio 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147041,Transferencia para adquisición de equipamiento medico - Htal Garrahan 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147056,"Adquisición de Equipo Informático, Oficina y Muebles -Año 2024",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147064,Adquisición de equipamiento para el Fortalecimiento de las Capacidades de Investigación y Desarrollo en el Sector Agroindustrial Innovador y Climáticamente Inteligente en todo el país (Convenio BIRF N° 9313). Ejercicio 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147068,Adquisición de ambulancias - Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147077,"RENOVACIÓN DEL PARQUE INFORMÁTICO, LIBROS TÉCNICOS Y OTROS EQUIPAMIENTOS GENERALES DE OFICINA PARA EL EJERCICIO 2024.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147081,Adquisición de Equipamiento Basico - MSAL - SAF 310 - Año 2024,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
147093,Desarrollo de Infraestructura de Conservación en Rutas Varias (Año 2024),Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
